"","state","county","GEOID","year","month","ppt","tmean"
"3151.9","North Carolina","Forsyth","37067",2016,1,76.03954,2.252154
"3151.9.1","North Carolina","Forsyth","37067",2016,2,121.8063,4.948816
"3151.9.2","North Carolina","Forsyth","37067",2016,3,38.74769,13.10995
"3151.9.3","North Carolina","Forsyth","37067",2016,4,52.75118,14.88468
"3151.9.4","North Carolina","Forsyth","37067",2016,5,199.8512,18.33632
"3151.9.5","North Carolina","Forsyth","37067",2016,6,63.96445,24.15334
"3151.9.6","North Carolina","Forsyth","37067",2016,7,143.2859,26.5044
"3151.9.7","North Carolina","Forsyth","37067",2016,8,175.0989,26.07805
"3151.9.8","North Carolina","Forsyth","37067",2016,9,63.90785,23.80949
"3151.9.9","North Carolina","Forsyth","37067",2016,10,83.15194,16.69462
"3151.9.10","North Carolina","Forsyth","37067",2016,11,23.54792,10.74003
"3151.9.11","North Carolina","Forsyth","37067",2016,12,63.12794,5.505616
"3151.10","North Carolina","Forsyth","37067",2017,1,126.0638,5.942754
"3151.10.1","North Carolina","Forsyth","37067",2017,2,25.01822,9.697585
"3151.10.2","North Carolina","Forsyth","37067",2017,3,67.01526,9.864939
"3151.10.3","North Carolina","Forsyth","37067",2017,4,237.6359,17.01068
"3151.10.4","North Carolina","Forsyth","37067",2017,5,215.7038,19.20132
"3151.10.5","North Carolina","Forsyth","37067",2017,6,142.5766,22.95045
"3151.10.6","North Carolina","Forsyth","37067",2017,7,62.35714,25.95099
"3151.10.7","North Carolina","Forsyth","37067",2017,8,106.5254,24.00599
"3151.10.8","North Carolina","Forsyth","37067",2017,9,96.61738,20.73908
"3151.10.9","North Carolina","Forsyth","37067",2017,10,80.6486,16.18306
"3151.10.10","North Carolina","Forsyth","37067",2017,11,21.24005,9.031016
"3151.10.11","North Carolina","Forsyth","37067",2017,12,40.11715,4.795216
"3151.11","North Carolina","Forsyth","37067",2018,1,73.67383,0.907277
"3151.11.1","North Carolina","Forsyth","37067",2018,2,95.73065,9.157031
"3151.11.2","North Carolina","Forsyth","37067",2018,3,105.561,7.243708
"3151.11.3","North Carolina","Forsyth","37067",2018,4,133.3935,13.20595
"3151.11.4","North Carolina","Forsyth","37067",2018,5,147.5406,22.17257
"3151.11.5","North Carolina","Forsyth","37067",2018,6,51.55749,24.99052
"3151.11.6","North Carolina","Forsyth","37067",2018,7,165.8736,25.32816
"3151.11.7","North Carolina","Forsyth","37067",2018,8,235.0137,24.7034
"3151.11.8","North Carolina","Forsyth","37067",2018,9,205.2468,23.88757
"3151.11.9","North Carolina","Forsyth","37067",2018,10,199.0662,16.21371
"3151.11.10","North Carolina","Forsyth","37067",2018,11,161.9857,7.406616
"3151.11.11","North Carolina","Forsyth","37067",2018,12,193.3254,5.536693
"3162","North Carolina","New Hanover","37129",2007,1,99.80311,9.821444
"3162.12","North Carolina","New Hanover","37129",2007,2,55.13911,6.870778
"3162.13","North Carolina","New Hanover","37129",2007,3,39.98778,13.71033
"3162.14","North Carolina","New Hanover","37129",2007,4,38.232,15.93278
"3162.15","North Carolina","New Hanover","37129",2007,5,42.40289,20.02878
"3162.16","North Carolina","New Hanover","37129",2007,6,94.18089,24.38856
"3162.17","North Carolina","New Hanover","37129",2007,7,120.7718,25.98311
"3162.18","North Carolina","New Hanover","37129",2007,8,53.02889,27.67022
"3162.19","North Carolina","New Hanover","37129",2007,9,83.69267,24.30567
"3162.20","North Carolina","New Hanover","37129",2007,10,79.87489,21.50778
"3162.21","North Carolina","New Hanover","37129",2007,11,17.67644,12.80956
"3162.22","North Carolina","New Hanover","37129",2007,12,75.98556,11.47778
"3162.1","North Carolina","New Hanover","37129",2008,1,88.15044,8.271444
"3162.1.1","North Carolina","New Hanover","37129",2008,2,103.1944,10.94733
"3162.1.2","North Carolina","New Hanover","37129",2008,3,90.95,12.75233
"3162.1.3","North Carolina","New Hanover","37129",2008,4,83.26956,17.34989
"3162.1.4","North Carolina","New Hanover","37129",2008,5,102.6222,20.14389
"3162.1.5","North Carolina","New Hanover","37129",2008,6,76.92333,26.47344
"3162.1.6","North Carolina","New Hanover","37129",2008,7,163.8431,26.75533
"3162.1.7","North Carolina","New Hanover","37129",2008,8,148.7551,26.09667
"3162.1.8","North Carolina","New Hanover","37129",2008,9,170.7191,24.06444
"3162.1.9","North Carolina","New Hanover","37129",2008,10,83.11422,16.89867
"3162.1.10","North Carolina","New Hanover","37129",2008,11,131.8158,11.19989
"3162.1.11","North Carolina","New Hanover","37129",2008,12,74.39444,11.67256
"3162.2","North Carolina","New Hanover","37129",2009,1,66.63267,6.865222
"3162.2.1","North Carolina","New Hanover","37129",2009,2,34.45111,8.060222
"3162.2.2","North Carolina","New Hanover","37129",2009,3,96.52844,11.56889
"3162.2.3","North Carolina","New Hanover","37129",2009,4,53.22933,16.56378
"3162.2.4","North Carolina","New Hanover","37129",2009,5,187.826,21.86411
"3162.2.5","North Carolina","New Hanover","37129",2009,6,90.28378,25.81456
"3162.2.6","North Carolina","New Hanover","37129",2009,7,163.8836,26.41289
"3162.2.7","North Carolina","New Hanover","37129",2009,8,138.5151,27.178
"3162.2.8","North Carolina","New Hanover","37129",2009,9,225.1611,23.11511
"3162.2.9","North Carolina","New Hanover","37129",2009,10,79.40711,17.80911
"3162.2.10","North Carolina","New Hanover","37129",2009,11,148.5593,14.42067
"3162.2.11","North Carolina","New Hanover","37129",2009,12,235.2053,8.731444
"3162.3","North Carolina","New Hanover","37129",2010,1,101.6982,5.047
"3162.3.1","North Carolina","New Hanover","37129",2010,2,106.2471,5.253
"3162.3.2","North Carolina","New Hanover","37129",2010,3,115.8529,11.332
"3162.3.3","North Carolina","New Hanover","37129",2010,4,37.24933,17.318
"3162.3.4","North Carolina","New Hanover","37129",2010,5,87.69467,22.64622
"3162.3.5","North Carolina","New Hanover","37129",2010,6,96.94978,27.825
"3162.3.6","North Carolina","New Hanover","37129",2010,7,133.9693,27.67389
"3162.3.7","North Carolina","New Hanover","37129",2010,8,133.3736,27.25378
"3162.3.8","North Carolina","New Hanover","37129",2010,9,437.8187,24.93678
"3162.3.9","North Carolina","New Hanover","37129",2010,10,117.102,18.68289
"3162.3.10","North Carolina","New Hanover","37129",2010,11,23.03222,12.34633
"3162.3.11","North Carolina","New Hanover","37129",2010,12,95.24311,3.175444
"3162.4","North Carolina","New Hanover","37129",2011,1,69.17733,4.264444
"3162.4.1","North Carolina","New Hanover","37129",2011,2,107.5733,9.326889
"3162.4.2","North Carolina","New Hanover","37129",2011,3,85.86311,12.36822
"3162.4.3","North Carolina","New Hanover","37129",2011,4,38.43067,17.732
"3162.4.4","North Carolina","New Hanover","37129",2011,5,39.96156,21.36589
"3162.4.5","North Carolina","New Hanover","37129",2011,6,52.53378,26.85256
"3162.4.6","North Carolina","New Hanover","37129",2011,7,112.7664,27.93756
"3162.4.7","North Carolina","New Hanover","37129",2011,8,313.9198,27.302
"3162.4.8","North Carolina","New Hanover","37129",2011,9,131.3073,23.79133
"3162.4.9","North Carolina","New Hanover","37129",2011,10,61.04156,17.23967
"3162.4.10","North Carolina","New Hanover","37129",2011,11,73.124,13.86633
"3162.4.11","North Carolina","New Hanover","37129",2011,12,14.71222,10.85089
"3162.5","North Carolina","New Hanover","37129",2012,1,44.32044,9.265111
"3162.5.1","North Carolina","New Hanover","37129",2012,2,60.27667,9.894444
"3162.5.2","North Carolina","New Hanover","37129",2012,3,92.13422,16.38867
"3162.5.3","North Carolina","New Hanover","37129",2012,4,53.42778,17.05956
"3162.5.4","North Carolina","New Hanover","37129",2012,5,168.3511,22.39922
"3162.5.5","North Carolina","New Hanover","37129",2012,6,76.19756,23.54233
"3162.5.6","North Carolina","New Hanover","37129",2012,7,119.5049,28.70256
"3162.5.7","North Carolina","New Hanover","37129",2012,8,285.424,25.76533
"3162.5.8","North Carolina","New Hanover","37129",2012,9,82.22111,23.33144
"3162.5.9","North Carolina","New Hanover","37129",2012,10,136.6729,17.88989
"3162.5.10","North Carolina","New Hanover","37129",2012,11,120.7924,9.919778
"3162.5.11","North Carolina","New Hanover","37129",2012,12,142.8838,11.08944
"3162.6","North Carolina","New Hanover","37129",2013,1,52.94933,9.698556
"3162.6.1","North Carolina","New Hanover","37129",2013,2,126.4476,8.326222
"3162.6.2","North Carolina","New Hanover","37129",2013,3,63.75,8.758667
"3162.6.3","North Carolina","New Hanover","37129",2013,4,172.0531,15.94011
"3162.6.4","North Carolina","New Hanover","37129",2013,5,40.64467,20.54544
"3162.6.5","North Carolina","New Hanover","37129",2013,6,272.3749,25.32
"3162.6.6","North Carolina","New Hanover","37129",2013,7,190.2456,26.80367
"3162.6.7","North Carolina","New Hanover","37129",2013,8,222.468,25.74167
"3162.6.8","North Carolina","New Hanover","37129",2013,9,46.30022,23.27489
"3162.6.9","North Carolina","New Hanover","37129",2013,10,66.844,18.42789
"3162.6.10","North Carolina","New Hanover","37129",2013,11,89.28133,12.36789
"3162.6.11","North Carolina","New Hanover","37129",2013,12,61.31333,10.69589
"3162.7","North Carolina","New Hanover","37129",2014,1,69.13733,5.103778
"3162.7.1","North Carolina","New Hanover","37129",2014,2,76.86844,8.388444
"3162.7.2","North Carolina","New Hanover","37129",2014,3,159.4411,9.579556
"3162.7.3","North Carolina","New Hanover","37129",2014,4,137.1149,17.59522
"3162.7.4","North Carolina","New Hanover","37129",2014,5,87.36422,22.77978
"3162.7.5","North Carolina","New Hanover","37129",2014,6,82.29067,25.77267
"3162.7.6","North Carolina","New Hanover","37129",2014,7,288.8669,26.415
"3162.7.7","North Carolina","New Hanover","37129",2014,8,263.4738,25.89278
"3162.7.8","North Carolina","New Hanover","37129",2014,9,184.9462,24.07633
"3162.7.9","North Carolina","New Hanover","37129",2014,10,50.94267,19.03811
"3162.7.10","North Carolina","New Hanover","37129",2014,11,132.3144,10.78411
"3162.7.11","North Carolina","New Hanover","37129",2014,12,119.6422,9.912556
"3162.8","North Carolina","New Hanover","37129",2015,1,139.7811,7.154667
"3162.8.1","North Carolina","New Hanover","37129",2015,2,121.4302,4.221222
"3162.8.2","North Carolina","New Hanover","37129",2015,3,85.99755,12.49856
"3162.8.3","North Carolina","New Hanover","37129",2015,4,62.09667,17.86056
"3162.8.4","North Carolina","New Hanover","37129",2015,5,138.0984,21.22496
"3162.8.5","North Carolina","New Hanover","37129",2015,6,169.1627,27.16813
"3162.8.6","North Carolina","New Hanover","37129",2015,7,83.54444,27.80511
"3162.8.7","North Carolina","New Hanover","37129",2015,8,196.986,26.21511
"3162.8.8","North Carolina","New Hanover","37129",2015,9,199.5307,24.78447
"3162.8.9","North Carolina","New Hanover","37129",2015,10,455.6533,18.83727
"3162.8.10","North Carolina","New Hanover","37129",2015,11,203.46,15.72673
"3162.8.11","North Carolina","New Hanover","37129",2015,12,129.1927,16.0154
"3162.9","North Carolina","New Hanover","37129",2016,1,117.7976,6.5512
"3162.9.1","North Carolina","New Hanover","37129",2016,2,216.182,8.569112
"3162.9.2","North Carolina","New Hanover","37129",2016,3,78.02133,15.52267
"3162.9.3","North Carolina","New Hanover","37129",2016,4,56.38344,16.58991
"3162.9.4","North Carolina","New Hanover","37129",2016,5,141.9059,21.18785
"3162.9.5","North Carolina","New Hanover","37129",2016,6,148.5213,25.90805
"3162.9.6","North Carolina","New Hanover","37129",2016,7,132.8964,28.7024
"3162.9.7","North Carolina","New Hanover","37129",2016,8,186.3884,27.90958
"3162.9.8","North Carolina","New Hanover","37129",2016,9,411.4598,25.23967
"3162.9.9","North Carolina","New Hanover","37129",2016,10,192.5722,19.85951
"3162.9.10","North Carolina","New Hanover","37129",2016,11,46.249,12.71822
"3162.9.11","North Carolina","New Hanover","37129",2016,12,137.9914,10.00011
"3162.10","North Carolina","New Hanover","37129",2017,1,93.83887,10.39182
"3162.10.1","North Carolina","New Hanover","37129",2017,2,44.50791,12.18513
"3162.10.2","North Carolina","New Hanover","37129",2017,3,71.39938,11.74271
"3162.10.3","North Carolina","New Hanover","37129",2017,4,224.9678,19.55887
"3162.10.4","North Carolina","New Hanover","37129",2017,5,153.8164,22.66438
"3162.10.5","North Carolina","New Hanover","37129",2017,6,112.7967,25.14173
"3162.10.6","North Carolina","New Hanover","37129",2017,7,216.1541,27.60538
"3162.10.7","North Carolina","New Hanover","37129",2017,8,252.6986,26.2648
"3162.10.8","North Carolina","New Hanover","37129",2017,9,131.3989,24.28
"3162.10.9","North Carolina","New Hanover","37129",2017,10,133.824,19.97691
"3162.10.10","North Carolina","New Hanover","37129",2017,11,25.48024,12.75242
"3162.10.11","North Carolina","New Hanover","37129",2017,12,116.5829,8.9338
"3162.11","North Carolina","New Hanover","37129",2018,1,157.1579,4.723245
"3162.11.1","North Carolina","New Hanover","37129",2018,2,52.83116,13.40336
"3162.11.2","North Carolina","New Hanover","37129",2018,3,86.15073,10.21729
"3162.11.3","North Carolina","New Hanover","37129",2018,4,142.405,15.18551
"3162.11.4","North Carolina","New Hanover","37129",2018,5,269.7103,23.12093
"3162.11.5","North Carolina","New Hanover","37129",2018,6,166.877,26.84229
"3162.11.6","North Carolina","New Hanover","37129",2018,7,389.5024,26.35605
"3162.11.7","North Carolina","New Hanover","37129",2018,8,113.1054,27.35218
"3162.11.8","North Carolina","New Hanover","37129",2018,9,722.3587,26.2976
"3162.11.9","North Carolina","New Hanover","37129",2018,10,58.41702,20.11265
"3162.11.10","North Carolina","New Hanover","37129",2018,11,153.8999,13.07805
"3162.11.11","North Carolina","New Hanover","37129",2018,12,173.6224,10.30731
"3185","North Carolina","Pitt","37147",2007,1,76.81667,8.490052
"3185.12","North Carolina","Pitt","37147",2007,2,53.2825,4.895156
"3185.13","North Carolina","Pitt","37147",2007,3,53.24854,12.59135
"3185.14","North Carolina","Pitt","37147",2007,4,101.1742,15.56698
"3185.15","North Carolina","Pitt","37147",2007,5,70.69542,19.95589
"3185.16","North Carolina","Pitt","37147",2007,6,105.4151,24.84245
"3185.17","North Carolina","Pitt","37147",2007,7,100.2352,25.94073
"3185.18","North Carolina","Pitt","37147",2007,8,68.21135,27.78318
"3185.19","North Carolina","Pitt","37147",2007,9,58.25333,23.4676
"3185.20","North Carolina","Pitt","37147",2007,10,102.8975,20.36948
"3185.21","North Carolina","Pitt","37147",2007,11,8.543333,11.07531
"3185.22","North Carolina","Pitt","37147",2007,12,104.4803,9.804115
"3185.1","North Carolina","Pitt","37147",2008,1,36.6299,5.822396
"3185.1.1","North Carolina","Pitt","37147",2008,2,129.7813,9.183333
"3185.1.2","North Carolina","Pitt","37147",2008,3,91.31656,12.03115
"3185.1.3","North Carolina","Pitt","37147",2008,4,151.3487,16.36521
"3185.1.4","North Carolina","Pitt","37147",2008,5,67.47406,19.31474
"3185.1.5","North Carolina","Pitt","37147",2008,6,18.48844,26.9126
"3185.1.6","North Carolina","Pitt","37147",2008,7,129.2731,26.31271
"3185.1.7","North Carolina","Pitt","37147",2008,8,110.6261,25.42937
"3185.1.8","North Carolina","Pitt","37147",2008,9,99.93458,23.0801
"3185.1.9","North Carolina","Pitt","37147",2008,10,62.97479,15.66974
"3185.1.10","North Carolina","Pitt","37147",2008,11,108.7694,9.88875
"3185.1.11","North Carolina","Pitt","37147",2008,12,70.66906,9.354896
"3185.2","North Carolina","Pitt","37147",2009,1,67.36365,4.605417
"3185.2.1","North Carolina","Pitt","37147",2009,2,28.4776,6.76901
"3185.2.2","North Carolina","Pitt","37147",2009,3,161.2661,10.27
"3185.2.3","North Carolina","Pitt","37147",2009,4,55.34365,16.26245
"3185.2.4","North Carolina","Pitt","37147",2009,5,116.7711,21.19563
"3185.2.5","North Carolina","Pitt","37147",2009,6,124.639,25.27021
"3185.2.6","North Carolina","Pitt","37147",2009,7,142.6833,25.47208
"3185.2.7","North Carolina","Pitt","37147",2009,8,130.4822,26.94172
"3185.2.8","North Carolina","Pitt","37147",2009,9,98.09115,22.09911
"3185.2.9","North Carolina","Pitt","37147",2009,10,35.62833,16.33552
"3185.2.10","North Carolina","Pitt","37147",2009,11,210.0237,12.94396
"3185.2.11","North Carolina","Pitt","37147",2009,12,196.2973,6.468229
"3185.3","North Carolina","Pitt","37147",2010,1,133.6984,3.873594
"3185.3.1","North Carolina","Pitt","37147",2010,2,105.1074,3.639323
"3185.3.2","North Carolina","Pitt","37147",2010,3,110.8371,10.97021
"3185.3.3","North Carolina","Pitt","37147",2010,4,34.32396,17.5212
"3185.3.4","North Carolina","Pitt","37147",2010,5,95.6249,22.27443
"3185.3.5","North Carolina","Pitt","37147",2010,6,68.36865,27.79969
"3185.3.6","North Carolina","Pitt","37147",2010,7,130.048,27.5325
"3185.3.7","North Carolina","Pitt","37147",2010,8,106.8155,26.79276
"3185.3.8","North Carolina","Pitt","37147",2010,9,312.9588,24.11469
"3185.3.9","North Carolina","Pitt","37147",2010,10,121.1067,17.47672
"3185.3.10","North Carolina","Pitt","37147",2010,11,23.94354,10.97021
"3185.3.11","North Carolina","Pitt","37147",2010,12,69.51479,1.717552
"3185.4","North Carolina","Pitt","37147",2011,1,46.75323,3.390625
"3185.4.1","North Carolina","Pitt","37147",2011,2,56.99917,8.123125
"3185.4.2","North Carolina","Pitt","37147",2011,3,107.792,11.20557
"3185.4.3","North Carolina","Pitt","37147",2011,4,125.1881,17.56568
"3185.4.4","North Carolina","Pitt","37147",2011,5,54.13354,20.96453
